0.026118041383526077,-7.543744970485579,0.6085231972377382,0.0,0,0.0,1.0,0.0,0.0,0.0,0.03200000000000003
0.023741751503901048,-7.543504270051695,0.5965631754495605,0.0,0,0.0,1.0,0.0,0.0,0.0,0.06400000000000006
0.01938794476497171,-7.543941739755399,0.5792972102386585,0.0,0,0.0,1.0,0.0,0.0,0.0,0.09600000000000009
0.013717324786588292,-7.545884172200945,0.5579235811179377,0.0,0,0.0,1.0,0.0,0.0,0.0,0.1280000000000001
0.005340250423007949,-7.546511510957797,0.5387431591251569,0.0,0,0.0,1.0,0.0,0.0,0.0,0.16000000000000014
-0.007459663575010527,-7.546415389260828,0.5195414490451625,0.0,0,0.0,1.0,0.0,0.0,0.0,0.19200000000000017
-0.014246648148614299,-7.546381165057918,0.5176903987061731,0.0,0,0.0,1.0,0.0,0.0,0.0,0.2240000000000002
-0.020079831816889816,-7.54776735056009,0.5155955424114081,0.0,0,0.0,1.0,0.0,0.0,0.0,0.2560000000000002
-0.02474204123930129,-7.550093036358786,0.5142944366850546,0.0,0,0.0,1.0,0.0,0.0,0.0,0.28800000000000026
-0.02825991275627595,-7.5529047346874085,0.5136683074863361,0.0,0,0.0,1.0,0.0,0.0,0.0,0.3200000000000003
-0.030662691546290723,-7.55568245829382,0.5132494260575545,0.0,0,0.0,1.0,0.0,0.0,0.0,0.3520000000000003
-0.032059807907245524,-7.55812886451302,0.5129159024895908,0.0,0,0.0,1.0,0.0,0.0,0.0,0.38400000000000034
-0.03288591031966749,-7.560117884324573,0.5126593266609727,0.0,0,0.0,1.0,0.0,0.0,0.0,0.41600000000000037
-0.03336624344234293,-7.561649827816371,0.5124681861314099,0.0,0,0.0,1.0,0.0,0.0,0.0,0.4480000000000004
-0.03363783546930526,-7.562780811846932,0.5123287951855556,0.0,0,0.0,1.0,0.0,0.0,0.0,0.4800000000000004
-0.03378439871369343,-7.563584693850806,0.512228594234192,0.0,0,0.0,1.0,0.0,0.0,0.0,0.5120000000000005
-0.0338570687118248,-7.564134588634016,0.5121572650101986,0.0,0,0.0,1.0,0.0,0.0,0.0,0.5440000000000005
-0.03388464999793236,-7.564494769029764,0.5121067909900121,0.0,0,0.0,1.0,0.0,0.0,0.0,0.5760000000000005
-0.033885640446948126,-7.564718050655379,0.5120712019484743,0.0,0,0.0,1.0,0.0,0.0,0.0,0.6080000000000005
-0.033873327601464796,-7.564845880331279,0.512046153287227,0.0,0,0.0,1.0,0.0,0.0,0.0,0.6400000000000006
-0.03385593892216371,-7.564909562649853,0.5120285134277625,0.0,0,0.0,1.0,0.0,0.0,0.0,0.6720000000000006
-0.03383755535498505,-7.564931962758015,0.5120160533834764,0.0,0,0.0,1.0,0.0,0.0,0.0,0.7040000000000006
-0.033820256830423716,-7.564929286742418,0.5120072129833052,0.0,0,0.0,1.0,0.0,0.0,0.0,0.7360000000000007
-0.03380501213099454,-7.564912659753974,0.5120009063566356,0.0,0,0.0,1.0,0.0,0.0,0.0,0.7680000000000007
-0.033792168707774586,-7.564889446700812,0.511996379057971,0.0,0,0.0,1.0,0.0,0.0,0.0,0.8000000000000007
-0.033781734180205275,-7.564864308053328,0.5119931067623027,0.0,0,0.0,1.0,0.0,0.0,0.0,0.8320000000000007
-0.03377354109016591,-7.564840014624379,0.5119907243818863,0.0,0,0.0,1.0,0.0,0.0,0.0,0.8640000000000008
-0.033767178567869795,-7.56481805173807,0.511988975793879,0.0,0,0.0,1.0,0.0,0.0,0.0,0.8960000000000008
-0.033761659918023254,-7.564799049496595,0.5119876785341609,0.0,0,0.0,1.0,0.0,0.0,0.0,0.9280000000000008
-0.03375682702676709,-7.564783141606531,0.5119867126674832,0.0,0,0.0,1.0,0.0,0.0,0.0,0.9600000000000009
-0.033752632055660106,-7.564770166443567,0.5119859905702,0.0,0,0.0,1.0,0.0,0.0,0.0,0.9920000000000009
-0.03374903505797418,-7.564759809739928,0.5119854478454329,0.0,0,0.0,1.0,0.0,0.0,0.0,1.024000000000001
-0.03374598432483792,-7.564751696184979,0.5119850375192452,0.0,0,0.0,1.0,0.0,0.0,0.0,1.056000000000001
-0.03374341885258697,-7.564745445301147,0.5119847254087876,0.0,0,0.0,1.0,0.0,0.0,0.0,1.088000000000001
-0.033741274535130455,-7.564740703008703,0.5119844865893372,0.0,0,0.0,1.0,0.0,0.0,0.0,1.120000000000001
-0.03373948916417833,-7.5647371571656885,0.5119843028050318,0.0,0,0.0,1.0,0.0,0.0,0.0,1.152000000000001
-0.03373800548962343,-7.564734542966929,0.5119841606074189,0.0,0,0.0,1.0,0.0,0.0,0.0,1.184000000000001
-0.033736772699418036,-7.564732642278431,0.5119840500265213,0.0,0,0.0,1.0,0.0,0.0,0.0,1.216000000000001
-0.033735746837039934,-7.564731279652543,0.5119839636225822,0.0,0,0.0,1.0,0.0,0.0,0.0,1.248000000000001
-0.033734890581708754,-7.564730316810551,0.5119838958075253,0.0,0,0.0,1.0,0.0,0.0,0.0,1.2800000000000011
-0.03373417268852211,-7.564729646705181,0.5119838423572157,0.0,0,0.0,1.0,0.0,0.0,0.0,1.3120000000000012
-0.03373356727964755,-7.564729187812983,0.5119838000589314,0.0,0,0.0,1.0,0.0,0.0,0.0,1.3440000000000007
-0.033733053102036406,-7.564728878998753,0.5119837664549585,0.0,0,0.0,1.0,0.0,0.0,0.0,1.3760000000000008
-0.033732612816932614,-7.564728675096594,0.5119837396549409,0.0,0,0.0,1.0,0.0,0.0,0.0,1.4080000000000008
-0.03373223235423718,-7.56472854323147,0.5119837181976038,0.0,0,0.0,1.0,0.0,0.0,0.0,1.4400000000000008
-0.033731900345219334,-7.564728459836377,0.5119837009481745,0.0,0,0.0,1.0,0.0,0.0,0.0,1.4720000000000009
-0.033731607635541595,-7.564728408285917,0.5119836870217795,0.0,0,0.0,1.0,0.0,0.0,0.0,1.504000000000001
-0.03373134687424223,-7.564728377054224,0.5119836757258497,0.0,0,0.0,1.0,0.0,0.0,0.0,1.536000000000001
-0.033731112171239794,-7.564728358305451,0.5119836665165516,0.0,0,0.0,1.0,0.0,0.0,0.0,1.568000000000001
-0.03373089881470333,-7.564728346832321,0.5119836589656027,0.0,0,0.0,1.0,0.0,0.0,0.0,1.600000000000001
-0.033730703039689836,-7.564728339268953,0.5119836527348781,0.0,0,0.0,1.0,0.0,0.0,0.0,1.632000000000001
-0.03373054853418467,-7.564728334828113,0.5119836466346672,0.0,0,0.0,1.0,0.0,0.0,0.0,1.664000000000001
-0.03373040409199287,-7.564728330817854,0.5119836413936518,0.0,0,0.0,1.0,0.0,0.0,0.0,1.696000000000001
-0.03373026455238654,-7.564728326430465,0.5119836369719835,0.0,0,0.0,1.0,0.0,0.0,0.0,1.728000000000001
-0.03373012894625532,-7.564728321505187,0.5119836332342605,0.0,0,0.0,1.0,0.0,0.0,0.0,1.7600000000000011
-0.03372999699957792,-7.564728316072467,0.5119836300542445,0.24057312011718768,0,0.0,1.0,0.0,0.24057312011718768,0.0,1.7920000000000011
-0.03372986856037366,-7.564728310208868,0.5119836273272004,0.3121246337890624,0,0.0,1.0,0.0,0.3121246337890624,0.0,1.8240000000000012
-0.03446693793397644,-7.564736787422612,0.5121545467897979,0.4765655517578127,-0.009735107421875,0.0,1.0,0.0,0.4765655517578127,0.0,1.8560000000000012
-0.03368333003910608,-7.564724207911508,0.512227314195907,0.5176177978515626,-0.009735107421875,0.0,1.0,0.0,0.5176177978515626,0.0,1.8880000000000012
-0.032904324240944124,-7.564455547836755,0.5117795170179135,0.5830810546874998,-0.054351806640625,0.0,1.0,0.0,0.5830810546874998,0.0,1.9200000000000013
